,song_id,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7220,7220,Oh Carolina,0.816,0.913,5.0,0.0997,0.469,0.0,0.331,0.915,124.578
7221,7221,Jump - 2004 Remaster,0.553,0.838,0.0,0.0317,0.123,3.01e-05,0.053,0.821,129.893
7222,7222,Popcorn,0.784,0.626,11.0,0.0572,0.0425,0.703,0.0645,0.952,136.886
7223,7223,Stay With Me,0.414,0.419,0.0,0.0388,0.55,0.000195,0.11,0.18,84.082
7224,7224,The Reeling,0.601,0.774,8.0,0.0698,0.000366,0.00102,0.0852,0.774,111.992
7225,7225,Hard To Get To Love,0.626,0.777,0.0,0.0787,0.0943,0.0,0.422,0.674,171.945
7226,7226,Milkshake,0.881,0.774,1.0,0.0439,0.00986,0.0346,0.206,0.759,112.968
7227,7227,Purple Pills,0.774,0.634,1.0,0.167,0.0199,2.98e-05,0.29,0.752,125.223
7228,7228,Tik Tok (Parody),0.832,0.733,10.0,0.155,0.152,0.0,0.206,0.702,119.961
7229,7229,Greenlight (feat. Flo Rida & LunchMoney Lewis),0.695,0.837,1.0,0.281,0.245,0.0,0.367,0.639,115.067
7230,7230,This Guy's In Love With You,0.635,0.167,1.0,0.0403,0.858,0.000999,0.213,0.246,83.768
7231,7231,Step Back,0.449,0.811,4.0,0.0848,0.375,0.0,0.346,0.891,200.618
7232,7232,Gloria,0.775,0.866,9.0,0.0295,0.135,0.0376,0.152,0.875,131.338
7233,7233,Movin' Up,0.654,0.885,4.0,0.0357,0.022,0.00734,0.324,0.963,136.066
7234,7234,Hand on Your Heart,0.7,0.846,10.0,0.0536,0.239,0.00192,0.0824,0.87,120.452
7235,7235,2 Times - Original,0.849,0.873,0.0,0.0299,0.1,0.0164,0.364,0.887,130.016
7236,7236,Help I'm Alive,0.565,0.877,5.0,0.0614,0.00813,0.00251,0.26,0.389,118.484
7237,7237,I Don't Like It,0.945,0.824,1.0,0.241,0.0591,0.000753,0.129,0.704,125.241
7238,7238,Mirror (feat. Wrabel),0.667,0.54,9.0,0.0585,0.221,0.0,0.0932,0.675,145.106
7239,7239,Thong Song,0.739,0.933,2.0,0.0752,0.0783,1.8e-05,0.0785,0.726,121.498
7240,7240,Crazy Little Thing Called Love - Remastered 2011,0.599,0.761,0.0,0.0421,0.713,4.74e-06,0.349,0.712,77.015
7241,7241,Mississippi - Single Version,0.647,0.634,7.0,0.0428,0.191,0.00487,0.507,0.962,96.178
7242,7242,I'm an Albatraoz,0.883,0.817,0.0,0.235,0.601,0.00449,0.11,0.595,128.078
7243,7243,You Can't Hurry Love - 2016 Remaster,0.62,0.936,7.0,0.0308,0.0261,0.0,0.0679,0.763,97.527
7244,7244,Love to Love You,0.447,0.767,10.0,0.0363,0.178,0.0,0.243,0.508,83.92
7245,7245,I Wanna Be Around...,0.498,0.266,10.0,0.0348,0.768,0.0,0.0828,0.376,69.601
7246,7246,Bumble Bee - Mono Version,0.758,0.679,9.0,0.0574,0.635,0.0,0.116,0.954,129.705
7247,7247,One Call Away,0.667,0.613,1.0,0.0344,0.403,0.0,0.115,0.47,91.024
7248,7248,Last Christmas,0.735,0.478,2.0,0.0293,0.189,2.48e-06,0.355,0.947,107.682
7249,7249,Black Suits Comin' (Nod Ya Head),0.738,0.794,1.0,0.0665,0.00703,0.0,0.341,0.737,96.036
7250,7250,The Star,0.279,0.316,2.0,0.0268,0.622,0.00469,0.181,0.294,86.067
7251,7251,I Will Return,0.0994,0.495,0.0,0.0346,0.896,0.887,0.0708,0.112,70.306
7252,7252,Seasons in the Sun,0.623,0.427,6.0,0.05,0.443,0.0,0.1,0.899,99.167
7253,7253,Viva Forever,0.457,0.683,6.0,0.0349,0.0942,0.166,0.139,0.25,168.818
7254,7254,Run Baby Run,0.536,0.665,0.0,0.0314,0.00299,4.09e-06,0.168,0.383,121.748
7255,7255,Some People,0.725,0.519,10.0,0.0338,0.243,0.000233,0.0729,0.809,109.99
7256,7256,New Perspective,0.367,0.881,7.0,0.127,0.00313,0.0,0.185,0.514,164.028
7257,7257,How To Be Lonely,0.551,0.711,7.0,0.0525,0.0293,0.0,0.195,0.513,81.965
7258,7258,Dance Monkey,0.826,0.593,6.0,0.0976,0.688,0.000161,0.17,0.541,98.083
7259,7259,Kung Fu Fighting,0.598,0.673,2.0,0.0693,0.0422,6.9e-05,0.289,0.59,102.034
7260,7260,Falling to Pieces,0.545,0.919,2.0,0.0484,0.00272,0.00511,0.0977,0.387,104.366
7261,7261,Back Home,0.616,0.849,11.0,0.0493,0.0388,0.0,0.0941,0.627,99.972
7262,7262,My My My,0.642,0.555,4.0,0.227,0.00771,0.014,0.0255,0.755,127.492
7263,7263,Memories (feat. Kid Cudi),0.546,0.898,8.0,0.232,0.00158,6.43e-06,0.229,0.466,130.002
7264,7264,Tin Soldier (Stereo),0.351,0.782,9.0,0.0321,0.0575,0.00611,0.107,0.302,113.677
7265,7265,Hot N Cold,0.706,0.841,7.0,0.0418,7.95e-05,0.0,0.0688,0.861,132.032
7266,7266,You Are Everything,0.516,0.559,2.0,0.0367,0.843,0.0,0.431,0.685,142.207
7267,7267,Only You Can Love Me This Way,0.566,0.429,2.0,0.0286,0.457,3.38e-05,0.173,0.325,147.957
7268,7268,You Are The Reason,0.329,0.235,10.0,0.0303,0.918,0.0,0.137,0.22,171.006
7269,7269,With Or Without You,0.546,0.485,2.0,0.027,0.000128,0.318,0.0939,0.106,109.913
7270,7270,We Run The Night,0.709,0.806,9.0,0.157,0.0117,8.76e-06,0.493,0.748,127.013
7271,7271,Smoke on the Water - 1997 Remaster,0.636,0.682,0.0,0.0261,0.0245,0.133,0.147,0.808,114.19
7272,7272,The River of Dreams,0.631,0.749,7.0,0.0576,0.205,5.21e-06,0.0667,0.437,89.646
7273,7273,All Good Things (Come To An End) - Radio Edit,0.666,0.634,9.0,0.0346,0.231,3.46e-05,0.117,0.356,100.884
7274,7274,Shackles (Praise You),0.79,0.68,7.0,0.153,0.0313,0.0,0.194,0.813,100.442
7275,7275,Calm Down (with Selena Gomez),0.801,0.806,11.0,0.0381,0.382,0.000669,0.114,0.802,106.999
7276,7276,One Four Five,0.486,0.792,2.0,0.0831,0.463,2.15e-06,0.111,0.752,149.377
7277,7277,Most People I Know,0.419,0.354,2.0,0.0322,0.57,0.00136,0.098,0.81,122.397
7278,7278,I Feel Love,0.674,0.711,0.0,0.0423,0.031,0.691,0.0925,0.961,126.696
7279,7279,Don't Stand So Close To Me - Remastered 2003,0.806,0.499,2.0,0.0642,0.0451,0.000729,0.038,0.505,140.337
7280,7280,Hey Boy Hey Girl,0.632,0.92,2.0,0.0531,0.119,0.508,0.114,0.363,127.001
7281,7281,Freedom,0.428,0.559,1.0,0.067,0.395,3.56e-05,0.136,0.607,86.459
7282,7282,Another Funny Honeymoon,0.743,0.468,8.0,0.0411,0.183,1.1e-06,0.102,0.961,90.348
7283,7283,Sunflower - Spider-Man: Into the Spider-Verse,0.76,0.479,2.0,0.0466,0.556,0.0,0.0703,0.913,89.911
7284,7284,Brother,0.661,0.744,9.0,0.0505,0.0374,0.0016,0.0667,0.37,100.139
7285,7285,Children Of The Revolution,0.542,0.737,4.0,0.0497,0.0516,0.0,0.0681,0.762,130.473
7286,7286,The Birds and the Bees,0.778,0.437,3.0,0.0349,0.15,0.00416,0.225,0.931,106.232
7287,7287,Everybody Rise,0.704,0.675,0.0,0.0485,0.0343,0.0,0.0631,0.681,102.999
7288,7288,Party Lights,0.645,0.6,0.0,0.238,0.0661,0.0,0.101,0.701,135.593
7289,7289,If I Ain't Got You,0.589,0.449,7.0,0.105,0.607,2.18e-05,0.1,0.159,118.351
7290,7290,There She Goes,0.722,0.936,1.0,0.166,0.0534,0.0,0.229,0.713,128.02
7291,7291,Players,0.954,0.516,6.0,0.16,0.03,7.54e-06,0.0504,0.624,105.001
7292,7292,Breaking the Girl,0.355,0.922,8.0,0.032,0.0567,0.000398,0.059,0.62,177.513
7293,7293,"Puff, the Magic Dragon",0.507,0.088,9.0,0.0343,0.51,0.0,0.0984,0.398,144.226
7294,7294,Brandy - Rerecorded 1972,0.559,0.447,10.0,0.0303,0.708,2.35e-05,0.479,0.666,97.034
7295,7295,No Secrets,0.445,0.719,7.0,0.0285,0.000163,8.36e-06,0.217,0.551,142.02
7296,7296,He Don't Love You - Remastered,0.742,0.974,1.0,0.0841,0.285,0.0,0.382,0.889,94.014
7297,7297,Love Don't Cost a Thing,0.777,0.834,4.0,0.0843,0.00275,1.3e-06,0.361,0.66,97.527
7298,7298,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),0.661,0.819,11.0,0.0519,0.167,0.0,0.0647,0.724,135.937
7299,7299,Slide (feat. Frank Ocean & Migos),0.736,0.795,1.0,0.0545,0.498,1.21e-06,0.254,0.511,104.066
7300,7300,Wind Beneath My Wings,0.51,0.458,10.0,0.0289,0.551,0.0,0.0853,0.177,123.694
7301,7301,Start Me Up - 2009 Re-Mastered Digital Version,0.631,0.932,5.0,0.0354,0.0436,0.137,0.0918,0.971,122.429
7302,7302,I Want You,0.633,0.716,11.0,0.0569,0.058,0.0,0.286,0.574,93.252
7303,7303,Stars Are Blind,0.745,0.695,2.0,0.0271,0.00593,0.0,0.0615,0.519,102.014
7304,7304,7 rings,0.78,0.321,1.0,0.371,0.559,0.0,0.0881,0.316,139.961
7305,7305,Day and Night,0.713,0.761,5.0,0.0335,0.578,3.82e-05,0.0641,0.899,105.999
7306,7306,Work - Freemasons Radio Edit,0.753,0.885,3.0,0.0394,0.0504,0.000958,0.366,0.863,102.785
7307,7307,There's Nothing I Won't Do,0.604,0.989,2.0,0.0444,0.00124,0.0763,0.222,0.591,134.631
7308,7308,Rock and Roll - 1990 Remaster,0.327,0.895,9.0,0.0367,0.000564,0.0159,0.104,0.898,169.39
7309,7309,Don't Worry Be Happy,0.695,0.804,5.0,0.0553,0.00201,0.0,0.0531,0.798,125.002
7310,7310,Puttin' on the Ritz,0.798,0.292,0.0,0.0777,0.152,0.00101,0.185,0.812,98.653
7311,7311,Neutron Star Collision (Love Is Forever) - Soundtrack Version,0.287,0.9,1.0,0.0932,0.00379,1.48e-05,0.0876,0.132,127.997
7312,7312,Sexual,0.803,0.569,2.0,0.0739,0.0623,0.0,0.083,0.809,107.986
7313,7313,When I'm Gone,0.515,0.74,10.0,0.363,0.0493,0.0,0.258,0.765,75.922
7314,7314,You Were Meant For Me,0.582,0.33,6.0,0.0347,0.791,1.48e-06,0.105,0.407,111.873
7315,7315,Touch Me In The Morning - First Pressing Single Version,0.439,0.537,6.0,0.0326,0.226,1.91e-06,0.111,0.586,137.067
7316,7316,Honky Tonk Women - Mono Version,0.562,0.779,7.0,0.0592,0.363,0.0292,0.066,0.967,119.602
7317,7317,Overkill,0.641,0.816,1.0,0.0285,0.087,0.0,0.116,0.553,139.185
7318,7318,Suddenly I See,0.597,0.768,0.0,0.0437,0.21,0.0,0.112,0.652,100.421
7319,7319,Baby Workout,0.584,0.68,8.0,0.0817,0.515,0.0,0.204,0.87,141.529
7320,7320,Down Boy - Radio Edit,0.678,0.766,7.0,0.127,0.0607,2.49e-05,0.231,0.648,160.961
7321,7321,I'm Sorry,0.447,0.236,7.0,0.0313,0.891,0.00151,0.201,0.527,127.596
7322,7322,Take Your Shirt Off,0.775,0.865,2.0,0.275,0.0113,0.0,0.287,0.424,189.949
7323,7323,Now Or Never,0.663,0.575,6.0,0.0458,0.1,3.16e-06,0.133,0.458,110.04
7324,7324,Love Somebody,0.675,0.792,1.0,0.0368,0.145,0.0,0.12,0.395,120.016
7325,7325,Superstar,0.404,0.669,9.0,0.0417,0.0569,0.0,0.429,0.526,122.29
7326,7326,One More Chance,0.59,0.881,0.0,0.0505,0.000266,8.88e-06,0.0991,0.803,126.1
7327,7327,Right By Your Side - Remastered Version,0.571,0.749,6.0,0.0409,0.0391,5.18e-05,0.193,0.897,168.741
7328,7328,Cuddly Toy - 2007 Remaster,0.631,0.618,7.0,0.0421,0.617,2.22e-06,0.487,0.681,122.377
7329,7329,Nervous,0.516,0.663,7.0,0.0398,0.375,4.9e-05,0.126,0.149,83.17
7330,7330,Buy Me A Pony,0.485,0.935,7.0,0.0414,0.00183,0.873,0.0915,0.97,158.427
7331,7331,Groovin',0.605,0.455,5.0,0.0301,0.595,0.0,0.0816,0.678,106.825
7332,7332,Elastic Heart,0.421,0.789,9.0,0.0493,0.0117,1.45e-05,0.146,0.492,130.082
7333,7333,If I Know You,0.679,0.672,9.0,0.0417,0.263,1.2e-06,0.0828,0.335,129.0
7334,7334,Can't Buy Me Love - Remastered 2009,0.483,0.677,0.0,0.0593,0.283,0.0,0.321,0.842,170.72
7335,7335,People Everyday - Metamorphosis Mix,0.844,0.609,10.0,0.217,0.0074,0.0,0.563,0.725,91.116
7336,7336,Look What You've Done,0.398,0.547,0.0,0.0261,0.414,0.00143,0.146,0.305,73.396
7337,7337,Change in Mood,0.385,0.634,0.0,0.0368,0.147,0.00566,0.138,0.628,147.133
7338,7338,Mercy,0.555,0.662,11.0,0.0827,0.125,0.0,0.111,0.356,148.128
7339,7339,Zoom,0.46,0.744,7.0,0.0566,0.00018,0.000312,0.693,0.492,122.567
7340,7340,"Bad, Bad Leroy Brown",0.697,0.676,7.0,0.0402,0.706,0.0,0.0824,0.852,148.072
7341,7341,Portrait of My Love,0.294,0.255,0.0,0.0277,0.889,9.3e-06,0.342,0.282,92.136
7342,7342,Little Town Flirt,0.597,0.822,6.0,0.0295,0.0464,0.0,0.204,0.93,123.771
7343,7343,Next To Me,0.664,0.799,7.0,0.0368,0.0932,0.000108,0.105,0.35,94.991
7344,7344,Dreaming of You,0.441,0.684,9.0,0.031,0.374,0.000848,0.108,0.971,199.001
7345,7345,Dear One,0.367,0.896,4.0,0.0537,0.394,0.0,0.129,0.748,180.644
7346,7346,End Of The Road,0.64,0.427,5.0,0.0241,0.0664,0.0,0.0579,0.529,149.703
7347,7347,I'm With You - Single Edit,0.585,0.672,7.0,0.0298,0.0796,0.0,0.105,0.114,119.0
7348,7348,Reunited,0.559,0.496,5.0,0.0262,0.851,0.00616,0.147,0.36,75.69
7349,7349,Bright Eyes,0.378,0.153,7.0,0.0331,0.696,0.305,0.0826,0.249,112.501
7350,7350,Cats In The Cradle,0.386,0.466,8.0,0.0379,0.165,1.12e-05,0.0797,0.416,74.802
7351,7351,Oh Sherrie,0.577,0.665,5.0,0.0285,0.312,8.89e-05,0.138,0.305,101.807
7352,7352,First Time,0.551,0.59,0.0,0.209,0.225,0.0,0.102,0.674,180.101
7353,7353,Warm Ride,0.521,0.895,0.0,0.0465,0.254,0.0,0.208,0.799,111.765
7354,7354,Special,0.433,0.943,0.0,0.0434,1.4e-05,0.144,0.138,0.398,131.643
7355,7355,I Fall Apart,0.565,0.55,8.0,0.0397,0.0782,0.0,0.196,0.302,143.927
7356,7356,Baby Jane - 2008 Remaster,0.641,0.796,2.0,0.0407,0.0137,0.000115,0.358,0.727,123.229
7357,7357,Waterfalls,0.767,0.626,11.0,0.0503,0.161,0.0,0.0592,0.785,127.993
7358,7358,Don't Give Me Your Life - Radio Version,0.678,0.88,3.0,0.0358,0.119,0.0,0.0615,0.901,127.83
7359,7359,When It All Falls Apart,0.678,0.855,5.0,0.0298,0.00248,0.0,0.305,0.705,107.975
7360,7360,Buddy Holly,0.535,0.931,8.0,0.0451,0.00611,7.26e-05,0.0887,0.825,120.958
7361,7361,1 2 3 Red Light,0.617,0.465,0.0,0.0426,0.0538,0.0,0.118,0.908,117.428
7362,7362,Star Trekkin' - Original Radio Version,0.517,0.634,9.0,0.096,0.0586,1.16e-06,0.303,0.876,146.149
7363,7363,I Just Don't Know What To Do With Myself,0.363,0.741,0.0,0.0456,0.0567,6.83e-06,0.294,0.465,96.453
7364,7364,Wish You Were Here - 2011 Remastered Version,0.481,0.262,7.0,0.0414,0.735,0.0114,0.832,0.375,122.883
7365,7365,Love Runs Out,0.715,0.931,7.0,0.0565,0.171,0.0,0.0757,0.742,120.025
7366,7366,What Is Life - Remastered 2014,0.468,0.833,4.0,0.0324,0.00654,0.000332,0.326,0.884,131.248
7367,7367,Push,0.42,0.672,6.0,0.027,0.0067,0.0,0.108,0.476,168.019
7368,7368,God Only Knows,0.305,0.0307,6.0,0.0409,0.971,0.336,0.0985,0.282,75.427
7369,7369,That Don't Impress Me Much,0.74,0.866,10.0,0.0506,0.153,0.0,0.152,0.964,124.998
7370,7370,Rhythm Of Life,0.468,0.793,2.0,0.0626,0.434,0.0,0.649,0.807,165.877
7371,7371,Now You're In Heaven,0.629,0.91,2.0,0.0312,0.409,0.000261,0.0665,0.808,128.237
7372,7372,On Call,0.307,0.791,7.0,0.119,0.0285,0.000804,0.395,0.141,193.356
7373,7373,Wand'rin' Star,0.287,0.26,1.0,0.0333,0.906,0.0128,0.11,0.374,97.587
7374,7374,Wonderful Life,0.72,0.521,7.0,0.0302,0.705,0.36,0.214,0.823,106.055
7375,7375,Your Song,0.535,0.321,3.0,0.0308,0.83,6.23e-05,0.099,0.294,128.092
7376,7376,Mambo No. 5 (A Little Bit of...),0.611,0.831,5.0,0.394,0.0972,0.0,0.308,0.915,174.245
7377,7377,I Like It,0.814,0.721,5.0,0.137,0.0981,0.0,0.378,0.643,136.051
7378,7378,Any Dream Will Do,0.38,0.496,10.0,0.0363,0.642,0.05,0.193,0.431,117.031
7379,7379,Will You Love Me Tomorrow,0.513,0.379,0.0,0.0314,0.686,2.62e-05,0.417,0.509,135.756
7380,7380,Bloodstream,0.66,0.316,3.0,0.0364,0.529,0.000294,0.104,0.543,91.207
7381,7381,Rump Shaker,0.882,0.852,1.0,0.22,0.00248,0.0211,0.187,0.237,102.774
7382,7382,I Drove All Night,0.703,0.706,8.0,0.0302,0.233,0.00109,0.585,0.766,131.067
7383,7383,Better - Remastered,0.486,0.819,2.0,0.0711,0.000226,0.0,0.0366,0.439,101.536
7384,7384,Guitar Band,0.577,0.679,0.0,0.135,0.00786,1.18e-05,0.0594,0.662,93.135
7385,7385,What If,0.429,0.757,1.0,0.0306,0.14,0.0,0.144,0.538,82.517
7386,7386,Million Dollar Riff - 2015 Version,0.391,0.929,9.0,0.0601,0.127,0.0479,0.6,0.889,180.275
7387,7387,We Are Golden,0.544,0.86,0.0,0.0678,0.00484,0.122,0.115,0.398,123.024
7388,7388,Get Down On It,0.889,0.646,7.0,0.0668,0.195,3.19e-05,0.0502,0.966,110.842
7389,7389,She's Got That Vibe,0.801,0.693,1.0,0.073,0.0504,0.0,0.168,0.742,113.137
7390,7390,Love Like This,0.627,0.937,1.0,0.052,0.00432,1.24e-05,0.342,0.653,125.974
7391,7391,Good For You,0.48,0.681,5.0,0.096,0.174,0.0,0.0783,0.198,88.772
7392,7392,Thumbs,0.73,0.718,8.0,0.0478,0.0284,0.0,0.0892,0.127,135.045
7393,7393,Easy,0.506,0.554,10.0,0.0339,0.339,0.000355,0.112,0.375,124.724
7394,7394,Don't You Know - Radio Edit,0.743,0.736,2.0,0.0628,0.0652,0.0078,0.12,0.605,119.981
7395,7395,Dreams,0.781,0.672,0.0,0.0337,0.151,0.0155,0.165,0.961,123.982
7396,7396,All I Hear,0.597,0.811,1.0,0.034,0.00754,0.0,0.22,0.897,128.536
7397,7397,Payphone - Edit,0.738,0.758,4.0,0.042,0.0171,0.0,0.373,0.52,110.01
7398,7398,Peek a Boo,0.678,0.488,0.0,0.0361,0.487,9.68e-06,0.192,0.815,115.662
7399,7399,If Tomorrow Never Comes,0.562,0.493,10.0,0.028,0.33,0.0,0.0928,0.251,79.062
7400,7400,How Sweet It Is,0.506,0.948,3.0,0.0609,0.0213,0.0,0.144,0.465,125.058
7401,7401,when the party's over,0.498,0.104,1.0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001
7402,7402,Sugar Me,0.556,0.605,6.0,0.0852,0.14,0.000309,0.346,0.606,92.253
7403,7403,Ruby Baby,0.656,0.718,4.0,0.1,0.611,0.0,0.075,0.663,121.854
7404,7404,Down (feat. Gucci Mane),0.53,0.512,8.0,0.133,0.0162,7.04e-05,0.128,0.401,196.121
7405,7405,Lost on You,0.433,0.724,5.0,0.0372,0.1,0.0,0.0918,0.689,174.006
7406,7406,Hula Hoop,0.673,0.842,1.0,0.039,0.0248,0.0,0.294,0.509,121.986
7407,7407,Because of You,0.583,0.584,5.0,0.0314,0.254,0.0,0.123,0.136,140.039
7408,7408,Not Ready to Make Nice,0.425,0.554,6.0,0.0298,0.134,8.56e-05,0.0963,0.288,83.917
7409,7409,Lonely,0.629,0.532,5.0,0.0352,0.331,0.0,0.238,0.619,90.098
7410,7410,St. Elmos Fire (Man in Motion),0.612,0.6,9.0,0.0327,0.15,3.04e-06,0.222,0.471,111.203
7411,7411,Boom Boom (Let's Go Back to My Room) - Rerecorded,0.773,0.958,11.0,0.0329,0.16,8.28e-05,0.0737,0.979,130.014
7412,7412,Great Wall,0.56,0.951,9.0,0.0373,0.00565,0.339,0.266,0.905,124.744
7413,7413,Love In The Dark,0.472,0.341,9.0,0.0291,0.528,0.0,0.109,0.154,109.901
7414,7414,Case Of The Ex (Whatcha Gonna Do),0.772,0.688,1.0,0.0405,0.0548,9.79e-05,0.0725,0.348,98.0
7415,7415,Get Down (You're the One for Me) - LP Edit No Rap,0.777,0.94,8.0,0.0407,0.0736,0.0,0.135,0.749,113.015
7416,7416,Saved in a Bottle - Radio Edit,0.512,0.834,5.0,0.0358,0.00366,0.0,0.103,0.314,128.003
7417,7417,Yellow,0.429,0.661,11.0,0.0281,0.00239,0.000121,0.234,0.285,173.372
7418,7418,Threnody (Bombs Away Remix),0.836,0.926,2.0,0.0495,0.000389,0.32,0.203,0.148,127.977
7419,7419,The Lion Sleeps Tonight,0.674,0.814,5.0,0.0408,0.0171,4.02e-05,0.142,0.803,120.937
7420,7420,Diggin' On You,0.719,0.631,6.0,0.0451,0.0235,0.702,0.0686,0.456,80.127
7421,7421,Feelin' Way Too Damn Good,0.51,0.818,5.0,0.0415,0.000722,0.000659,0.151,0.395,156.05
7422,7422,B-52,0.335,0.96,4.0,0.33,0.00388,0.0,0.319,0.553,83.421
7423,7423,Pony,0.755,0.31,9.0,0.0327,0.689,0.0445,0.107,0.477,113.289
7424,7424,Jump in My Car,0.788,0.673,2.0,0.111,0.524,0.0,0.312,0.837,123.138
7425,7425,Everybody's Somebody's Fool,0.592,0.693,1.0,0.029,0.779,1.4e-05,0.182,0.868,84.25
7426,7426,Sexy Eyes - Single Version,0.615,0.86,11.0,0.0314,0.0273,0.00589,0.346,0.557,130.681
7427,7427,7 Minutes,0.613,0.739,10.0,0.0311,0.526,0.0,0.149,0.712,104.966
7428,7428,Doctor Jones,0.703,0.8,0.0,0.054,0.145,0.000212,0.0683,0.466,139.968
7429,7429,U Got It Bad,0.816,0.5,1.0,0.03,0.0227,1.53e-06,0.0733,0.649,124.037
7430,7430,2002,0.697,0.683,1.0,0.117,0.0372,0.0,0.137,0.603,96.133
7431,7431,Endless Love (Glee Cast Version),0.239,0.471,10.0,0.0306,0.763,3.31e-05,0.106,0.151,86.812
7432,7432,Hey Now,0.712,0.957,0.0,0.0793,0.00552,1.77e-06,0.103,0.703,128.039
7433,7433,Runnin' Down A Dream,0.467,0.955,9.0,0.0462,0.00072,0.426,0.494,0.68,169.776
7434,7434,All The Things She Said,0.58,0.751,5.0,0.0391,0.0359,0.00384,0.106,0.393,89.996
7435,7435,I Want To Be Straight,0.81,0.851,9.0,0.263,0.312,0.0,0.0808,0.845,117.707
7436,7436,I Need Somebody,0.641,0.978,8.0,0.247,0.258,9.7e-06,0.143,0.605,128.957
7437,7437,Hurts So Good,0.681,0.594,7.0,0.0486,0.0777,0.0,0.0961,0.417,120.141
7438,7438,Michael (Row The Boat Ashore),0.525,0.121,0.0,0.029,0.859,5.98e-06,0.191,0.631,107.408
7439,7439,Who Do U Love,0.701,0.82,2.0,0.136,0.0299,3.69e-06,0.148,0.655,87.913
7440,7440,Jam up Jelly Tight (Rerecorded),0.808,0.662,4.0,0.0294,0.35,1.09e-06,0.0838,0.807,118.238
7441,7441,Fever for the Flava,0.466,0.98,4.0,0.313,0.0147,0.0,0.275,0.542,185.438
7442,7442,Good Day,0.435,0.852,6.0,0.0455,5.59e-05,0.0,0.0876,0.531,148.097
7443,7443,Wild Thing,0.949,0.668,7.0,0.208,0.000554,1.04e-05,0.0576,0.801,125.5
7444,7444,Mama's Little Girl,0.388,0.738,5.0,0.296,0.165,0.000942,0.0724,0.578,173.542
7445,7445,Weapon Of Choice,0.619,0.952,8.0,0.0578,0.134,0.788,0.184,0.949,195.938
7446,7446,Don't Leave Me This Way,0.553,0.839,0.0,0.116,0.153,6e-05,0.13,0.673,121.819
7447,7447,Smooth (feat. Rob Thomas),0.609,0.923,9.0,0.0338,0.16,4.73e-06,0.295,0.961,115.996
7448,7448,Switch,0.877,0.884,1.0,0.171,0.00697,0.00049,0.557,0.523,102.512
7449,7449,Let's Think About Living,0.613,0.636,2.0,0.0713,0.717,0.0,0.446,0.962,96.762
7450,7450,Imma Be,0.597,0.517,0.0,0.365,0.179,0.0,0.307,0.412,92.035
7451,7451,All In It,0.459,0.701,5.0,0.0782,0.502,3.62e-05,0.238,0.509,97.648
7452,7452,Passengers,0.703,0.5,0.0,0.0456,0.334,4.89e-05,0.112,0.935,121.205
7453,7453,Stand Tall,0.463,0.396,7.0,0.0304,0.0243,7.23e-05,0.173,0.365,80.753
7454,7454,Love Me Like I Love You,0.57,0.769,0.0,0.0306,0.35,2.68e-05,0.0555,0.765,129.129
7455,7455,Kings of the World,0.446,0.448,11.0,0.0321,0.0193,0.0,0.1,0.411,78.12
7456,7456,Mess Her Up,0.594,0.784,7.0,0.0787,0.0892,0.00185,0.0757,0.298,159.881
7457,7457,Next To You (feat. Justin Bieber),0.67,0.676,8.0,0.037,0.0201,0.0,0.11,0.349,114.974
7458,7458,We Belong Together,0.842,0.476,0.0,0.0626,0.0263,0.0,0.0865,0.767,140.01
7459,7459,Bent - 2007 Remaster,0.528,0.863,6.0,0.0368,0.0616,7.48e-06,0.355,0.575,95.468
7460,7460,Achy Breaky Heart,0.766,0.725,9.0,0.0294,0.0561,0.0,0.0942,0.963,121.797
7461,7461,I Started A Joke,0.31,0.464,7.0,0.0275,0.156,8.94e-06,0.132,0.431,144.775
7462,7462,Don't Stop Movin',0.828,0.676,7.0,0.032,0.0358,0.0,0.0513,0.901,117.041
7463,7463,Never Give Up,0.568,0.936,6.0,0.053,0.00497,0.0138,0.12,0.605,91.009
7464,7464,You - Remastered,0.687,0.739,3.0,0.0274,0.384,0.00233,0.0618,0.765,114.074
7465,7465,Wake Me Up,0.532,0.783,2.0,0.0523,0.0038,0.0012,0.161,0.643,124.08
7466,7466,Terrible Love,0.46,0.451,2.0,0.0252,0.497,4.91e-06,0.155,0.144,77.928
7467,7467,Go Your Own Way - 2004 Remaster,0.583,0.947,5.0,0.0378,0.0185,0.00109,0.0679,0.803,135.448
7468,7468,One Sweet Day,0.568,0.495,1.0,0.0299,0.353,0.0,0.0839,0.303,128.234
7469,7469,The Fly,0.464,0.923,5.0,0.0495,0.195,0.0,0.104,0.844,77.482
7470,7470,Without You (feat. Usher),0.608,0.614,2.0,0.0285,0.227,4.06e-06,0.157,0.402,127.884
7471,7471,Cartoon Heroes - Radio Edit,0.68,0.988,1.0,0.0545,0.0218,0.0,0.0681,0.764,127.982
7472,7472,On A Plain,0.708,0.793,1.0,0.0406,0.447,0.0,0.423,0.637,117.951
7473,7473,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,0.844,0.754,6.0,0.207,0.00833,3.42e-06,0.0575,0.961,100.002
7474,7474,Pure Shores,0.631,0.664,6.0,0.0242,0.0498,0.00042,0.0696,0.407,100.618
